,budget,Action,Adventure,Crime,Science Fiction,Thriller,Animation,Fantasy,Family,Drama,Comedy,Mystery,Western,Romance,History,Horror,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,,release_year,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,query,trailer_id,youtube_link,release_date,views 1 month before,likes,dislikes,minutes,seconds,duration
83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,241257,"[{""id"": 5340, ""name"": ""investigation""}, {""id"": 11469, ""name"": ""memory loss""}]",en,Regression,"Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.",27.215666,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Telef\u00f3nica Studios"", ""id"": 29564}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",,2015,17671101,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fear always finds its victim,Regression,5.3,585,Regression 2015 trailer,#NAME?,#NAME?,10/1/2015,,,,,,0
84,17000000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.cbsfilms.com/love-the-coopers/,333348,"[{""id"": 4498, ""name"": ""big family""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207317, ""name"": ""christmas""}]",en,Love the Coopers,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",9.191187,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Groundswell Productions"", ""id"": 4205}, {""name"": ""CBS Films"", ""id"": 5490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,24000000,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Christmas means comfort, joy and chaos.",Love the Coopers,5.4,167,Love the Coopers 2015 trailer,#NAME?,#NAME?,11/12/2015,,,,,,0
85,30000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.stevejobsthefilm.com,321697,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 157935, ""name"": ""apple computer""}, {""id"": 161160, ""name"": ""steve jobs""}, {""id"": 185722, ""name"": ""based on true events""}]",en,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",53.670525,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Management 360"", ""id"": 4220}, {""name"": ""Cloud Eight Films"", ""id"": 6708}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,34441873,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Can a great man be a good man?,Steve Jobs,6.8,1573,Steve Jobs 2015 trailer,aEr6K1bwIVs,https://www.youtube.com/watch?v=aEr6K1bwIVs,10/9/2015,9038775,25097,3767,2,40,160
86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",,228203,"[{""id"": 387, ""name"": ""california""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 169071, ""name"": ""championship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187901, ""name"": ""track and field""}]",en,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,14.023082,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,45710059,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Champions Can Come From Anywhere.,"McFarland, USA",7.4,213,"McFarland, USA 2015 trailer",74eJaVQFybI,https://www.youtube.com/watch?v=74eJaVQFybI,2/20/2015,562570,1874,91,2,48,168
87,15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.krampusthefilm.com/,287903,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11183, ""name"": ""fireplace""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 15147, ""name"": ""german accent""}, {""id"": 18035, ""name"": ""family""}, {""id"": 156783, ""name"": ""blizzard""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 215571, ""name"": ""bad kids""}, {""id"": 215572, ""name"": ""krampus""}]",en,Krampus,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,31.565117,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,61548707,98,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",You don't want to be on his list.,Krampus,5.9,584,Krampus 2015 trailer,h6cVyoMH4QE,https://www.youtube.com/watch?v=h6cVyoMH4QE,11/26/2015,5901480,17975,1592,2,33,153
88,15000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,253450,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 5511, ""name"": ""tang dynasty""}, {""id"": 15036, ""name"": ""ancient china""}, {""id"": 184656, ""name"": ""wuxia""}, {""id"": 228988, ""name"": ""slow cinema""}]",zh,Âà∫ÂÆ¢ËÅ∂Èö±Â®ò,A female assassin during the Tang Dynasty who begins to question her loyalties when she falls in love with one of her targets.,8.142166,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Sil-Metropole Organisation"", ""id"": 5686}, {""name"": ""Central Motion Pictures"", ""id"": 25345}, {""name"": ""Zhejiang Huace Film & TV"", ""id"": 85047}, {""name"": ""China Dream Film Culture Industry"", ""id"": 85048}, {""name"": ""SpotFilms"", ""id"": 85049}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}]",,2015,632542,105,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",,The Assassin,6.6,157,,,https://www.youtube.com/watch?v=,8/27/2015,,,,,,0
89,14800000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,264999,"[{""id"": 3230, ""name"": ""male friendship""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 155857, ""name"": ""strip tease""}, {""id"": 199040, ""name"": ""strip""}]",en,Magic Mike XXL,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",29.660993,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,122513057,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Back to the grind.,Magic Mike XXL,6.3,706,Magic Mike XXL 2015 trailer,oLoyU3xYwbs,https://www.youtube.com/watch?v=oLoyU3xYwbs,7/1/2015,3657610,9186,1805,2,11,131
90,14000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",,243938,"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 11830, ""name"": ""hot tub""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Hot Tub Time Machine 2,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",16.618874,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,12314651,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,5,354,Hot Tub Time Machine 2 2015 trailer,BNJ-UxlKXGY,https://www.youtube.com/watch?v=BNJ-UxlKXGY,2/20/2015,671241,3290,156,2,26,146
91,15000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://exmachina-movie.com/,264660,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 1448, ""name"": ""distrust""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 159433, ""name"": ""surveillance camera""}, {""id"": 161219, ""name"": ""consciousness""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 186523, ""name"": ""lockdown""}, {""id"": 212737, ""name"": ""philosophical""}, {""id"": 214820, ""name"": ""robot human relationship""}, {""id"": 227497, ""name"": ""turing test""}, {""id"": 233005, ""name"": ""cybernetics""}]",en,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",95.130041,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Universal Pictures International (UPI)"", ""id"": 5726}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,2015,36869414,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",There is nothing more human than the will to survive,Ex Machina,7.6,4737,Ex Machina 2015 trailer,bggUmgeMCdc,https://www.youtube.com/watch?v=bggUmgeMCdc,1/21/2015,46404,270,20,2,32,152
92,6000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.roomthemovie.com,264644,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1337, ""name"": ""carpet""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 9229, ""name"": ""grandparents""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 15381, ""name"": ""captive""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 221604, ""name"": ""shed""}, {""id"": 221605, ""name"": ""skylight""}]",en,Room,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,66.11334,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Film 4"", ""id"": 2335}, {""name"": ""Element Pictures"", ""id"": 3353}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""No Trace Camping"", ""id"": 35846}, {""name"": ""A24"", ""id"": 41077}, {""name"": ""Elevation Pictures"", ""id"": 82552}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",,2015,35401758,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Love knows no boundaries,Room,8.1,2757,Room 2015 trailer,E_Ci-pAL4eE,https://www.youtube.com/watch?v=E_Ci-pAL4eE,10/16/2015,233574,400,15,2,30,150
93,13000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",,157544,"[{""id"": 2626, ""name"": ""exorcism""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 159940, ""name"": ""exorcist""}]",en,The Vatican Tapes,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",10.475368,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""H2F Entertainment"", ""id"": 20851}, {""name"": ""Pantelion Films"", ""id"": 58399}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,1784763,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]","For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",The Vatican Tapes,4.6,243,The Vatican Tapes 2015 trailer,Yelog-WwqD4,https://www.youtube.com/watch?v=Yelog-WwqD4,7/24/2015,923846,3106,592,2,13,133
94,12000000,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",,286565,"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 160243, ""name"": ""classmate""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Paper Towns,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",64.610671,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,85512300,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Get Lost. Get Found.,Paper Towns,6.1,1937,Paper Towns 2015 trailer,rFGiHm5WMLk,https://www.youtube.com/watch?v=rFGiHm5WMLk,6/18/2015,9709570,114215,1377,2,42,162
95,12000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.projectalmanac.com/,227719,"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 5455, ""name"": ""time machine""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 163053, ""name"": ""found footage""}]",en,Project Almanac,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",32.940597,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Insurge Pictures"", ""id"": 7377}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,32248241,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Today is better the second time around,Project Almanac,6.4,933,Project Almanac 2015 trailer,8Yih-CxTWsw,https://www.youtube.com/watch?v=8Yih-CxTWsw,1/30/2015,1650529,6296,318,2,33,153
96,11000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.foxsearchlight.com/brooklyn/,167073,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1007, ""name"": ""homesickness""}, {""id"": 1950, ""name"": ""vororte""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5890, ""name"": ""community""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 11935, ""name"": ""working class""}, {""id"": 12390, ""name"": ""boarding house""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 41523, ""name"": ""brooklyn new york city""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 196521, ""name"": ""dual life""}, {""id"": 206160, ""name"": ""irish immigrant""}, {""id"": 208611, ""name"": ""1950s""}]",en,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",39.337949,"[{""name"": ""Wildgaze Films"", ""id"": 1508}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Item 7"", ""id"": 7177}, {""name"": ""Parallel Film Productions"", ""id"": 16486}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",,2015,62076141,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Two countries, two loves, one heart",Brooklyn,7.2,1213,Brooklyn 2015 trailer,15syDwC000k,https://www.youtube.com/watch?v=15syDwC000k,10/20/2015,762453,1186,21,2,37,157
97,11000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",http://womaningoldmovie.com/,304357,"[{""id"": 2652, ""name"": ""nazis""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 14893, ""name"": ""art""}, {""id"": 159534, ""name"": ""stolen painting""}]",en,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",21.204929,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Origin Pictures"", ""id"": 8088}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,61619773,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Justice is priceless.,Woman in Gold,7.3,440,Woman in Gold 2015 trailer,ZqC28wtsaig,https://www.youtube.com/watch?v=ZqC28wtsaig,4/10/2015,28377,120,5,2,31,151
98,10000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,280092,"[{""id"": 9663, ""name"": ""sequel""}]",en,Insidious: Chapter 3,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",45.946524,"[{""name"": ""Sony Pictures"", ""id"": 34}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,104303851,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",This is how you die,Insidious: Chapter 3,6.2,983,Insidious: Chapter 3 2015 trailer,3HxEXnVSr1w,https://www.youtube.com/watch?v=3HxEXnVSr1w,6/4/2015,10579187,29305,1451,2,46,166
99,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}]",http://www.sinistermovie.com/,283445,"[{""id"": 3358, ""name"": ""haunted house""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 15016, ""name"": ""twins""}]",en,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,26.090495,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Entertainment One"", ""id"": 8147}, {""name"": ""Tank Caterpillar"", ""id"": 69110}, {""name"": ""Steady Aim"", ""id"": 69111}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,52882018,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Be careful, children at play.",Sinister 2,5.4,581,Sinister 2 2015 trailer,fChx_YZUAR0,https://www.youtube.com/watch?v=fChx_YZUAR0,8/19/2015,9270175,32666,1594,2,32,152
100,10000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,268238,"[{""id"": 14636, ""name"": ""india""}, {""id"": 163514, ""name"": ""retirement home""}]",en,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,17.592299,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Blueprint Pictures"", ""id"": 30037}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,85978266,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",,The Second Best Exotic Marigold Hotel,6.3,272,The Second Best Exotic Marigold Hotel 2015 trailer,3REYWGRmLnQ,https://www.youtube.com/watch?v=3REYWGRmLnQ,2/26/2015,549557,2192,68,1,52,112
101,5000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",https://www.facebook.com/GIFTmovie,328425,"[{""id"": 703, ""name"": ""detective""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9989, ""name"": ""gift""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 12565, ""name"": ""psychological thriller""}]",en,The Gift,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",27.247013,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blue-Tongue Films"", ""id"": 32299}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Ahimsa Films"", ""id"": 69542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,58978653,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Not every gift is welcome.,The Gift,6.7,1049,The Gift 2015 trailer,I3IiZU9JBuE,https://www.youtube.com/watch?v=I3IiZU9JBuE,7/30/2015,277993,2175,70,2,31,151
102,10000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,256924,"[{""id"": 2570, ""name"": ""rock star""}, {""id"": 176793, ""name"": ""middle age""}]",en,Danny Collins,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,16.318608,"[{""name"": ""Big Indie Pictures"", ""id"": 6831}, {""name"": ""ShivHans Pictures"", ""id"": 33603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,10835752,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",A letter from John Lennon changed his life,Danny Collins,6.6,183,Danny Collins 2015 trailer,AndERTFMYd4,https://www.youtube.com/watch?v=AndERTFMYd4,3/19/2015,552345,1434,62,2,39,159
103,10000000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://while-were-young.com/,252512,"[{""id"": 4604, ""name"": ""father-in-law""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 174109, ""name"": ""documentary filmmaking""}, {""id"": 175297, ""name"": ""hipster""}, {""id"": 176793, ""name"": ""middle age""}, {""id"": 180415, ""name"": ""documentary filmmaker""}, {""id"": 226343, ""name"": ""generation-x""}, {""id"": 226344, ""name"": ""generation-z""}, {""id"": 234555, ""name"": ""psychedelic drug""}]",en,While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,19.263477,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,7587485,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Life Never Gets Old.,While We're Young,5.8,383,While We're Young 2015 trailer,K9cG9BzxMps,https://www.youtube.com/watch?v=K9cG9BzxMps,4/3/2015,847285,2816,136,2,33,153
104,10000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,245846,"[{""id"": 5657, ""name"": ""australia""}, {""id"": 156948, ""name"": ""missing child""}, {""id"": 157906, ""name"": ""outback""}, {""id"": 164044, ""name"": ""alcoholic drink""}, {""id"": 166490, ""name"": ""troubled marriage""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 193760, ""name"": ""australian outback""}, {""id"": 197430, ""name"": ""missing daughter""}]",en,Strangerland,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",5.145655,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",,2015,17472,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",To find the truth they must lose themselves.,Strangerland,5.1,83,Strangerland 2015 trailer,v3Kj1VmbJiw,https://www.youtube.com/watch?v=v3Kj1VmbJiw,7/1/2015,163589,1195,102,1,46,106
